lat,lon,time,alt,speed,bearing
59.4977951,25.1766618,1115000,64.9,10.78,6.40
59.4979921,25.1766921,1117000,71.2,11.00,4.50
59.4983541,25.1767734,1122000,82.7,9.94,7.60
59.4985451,25.1768058,1124000,87.2,10.67,4.90
59.4987358,25.1768104,1126000,93.3,10.61,0.70
59.4989179,25.1768295,1128000,98.7,10.17,3.00
59.4990999,25.1768853,1130000,102.9,10.25,8.80
59.4992784,25.1769247,1132000,107.9,10.00,6.40
59.4994526,25.176983,1134000,110.8,9.83,9.60
59.4996423,25.1770313,1136000,112.8,10.67,7.40
59.4998289,25.1770309,1138000,116.8,10.39,359.90
59.500014,25.1770463,1140000,121.4,10.33,2.40
59.5001944,25.1771843,1142000,124.1,10.78,21.20
59.5003686,25.1774291,1144000,125.8,11.92,35.50
59.5005548,25.1776385,1146000,125.8,11.94,29.70
59.5007622,25.1776727,1148000,125.1,11.58,4.80
59.5009428,25.1776017,1150000,126.7,10.25,348.70
59.5011163,25.1775168,1152000,128.8,9.97,346.10
59.501302,25.1774648,1154000,131.5,10.44,351.90
59.5014902,25.1774204,1156000,134.6,10.56,353.20
59.5016774,25.1773776,1158000,138.1,10.50,353.40
59.5018666,25.17736,1160000,141.8,10.56,357.30
59.5020608,25.1773779,1162000,146.2,10.83,2.70
59.5022626,25.1774011,1164000,149.9,11.25,3.30
59.5024569,25.1774575,1166000,156,10.94,8.40
59.5026434,25.1774734,1168000,161.3,10.39,2.50
59.5028393,25.1774651,1170000,165.7,10.92,358.80
59.5030379,25.1774823,1172000,171.1,11.08,2.50
59.5032277,25.1775638,1174000,177.2,10.83,12.30
59.5035497,25.1782379,1177000,182.2,14.36,53.50
59.5036823,25.1786838,1179000,186.1,14.64,59.60
59.5037823,25.1791645,1181000,189.2,14.69,67.70
59.5038742,25.1796554,1183000,191.5,14.81,69.80
59.5039591,25.1801748,1185000,193.3,15.44,72.10
59.5040241,25.1807183,1187000,195.7,15.81,76.70
59.5040759,25.181275,1189000,197.9,16.03,79.60
59.5041289,25.1818429,1191000,198.5,16.36,79.60
59.5041772,25.1824193,1193000,198.9,16.56,80.60
59.5042263,25.1830021,1195000,198.8,16.72,80.60
59.5042908,25.1835743,1197000,198.6,16.58,77.50
59.5043542,25.184145,1199000,198.1,16.53,77.70
59.5044224,25.1846917,1201000,198.2,15.94,76.20
59.5045135,25.1852285,1203000,197.8,16.03,71.50
59.5045928,25.1857804,1205000,197.2,16.25,74.20
59.5046756,25.1863228,1207000,196.9,16.03,73.30
59.5047639,25.1868597,1209000,196.9,15.97,72.00
59.5048458,25.1873982,1211000,196.7,15.92,73.30
59.5049391,25.1879117,1213000,197.6,15.44,70.30
59.5050359,25.1884377,1215000,199.1,15.83,70.10
59.5051279,25.1889677,1217000,199.7,15.86,71.10
59.5052306,25.1894905,1219000,200.2,15.86,68.80
59.505315,25.1900234,1221000,200.4,15.81,72.70
59.5053967,25.1905576,1223000,200.1,15.81,73.20
59.5054946,25.1910745,1225000,200.4,15.61,69.50
59.5055838,25.1916117,1227000,200.2,16.00,71.90
59.5056862,25.1921541,1229000,200.8,16.39,69.60
59.5057881,25.1926563,1231000,200.2,15.31,68.20
59.5058837,25.1931756,1233000,199.1,15.64,70.10
59.5059966,25.1936961,1235000,198.5,16.03,66.90
59.5061065,25.1942147,1237000,199.3,15.92,67.30
59.5061812,25.1947517,1239000,198.6,15.78,74.70
59.5061697,25.1953398,1241000,195.9,16.67,92.20
59.5061832,25.195932,1243000,193.5,16.78,87.40
59.5065357,25.1966713,1248000,192.6,13.89,33.80
59.5067366,25.1968874,1250000,192.3,12.75,28.60
59.506908,25.197291,1252000,189.5,14.89,50.10
59.5069752,25.1978834,1254000,186.4,17.19,77.40
59.5068816,25.1984718,1256000,184.8,17.44,107.40
59.5066962,25.1989657,1258000,184.7,17.39,126.50
59.5065039,25.1994117,1260000,183.6,16.56,130.40
59.5062698,25.1997726,1262000,179.8,16.56,142.00
59.5060787,25.2002637,1264000,176.7,17.50,127.50
59.5059774,25.2008634,1266000,175.3,17.89,108.40
59.5058729,25.2014355,1268000,175.1,17.22,109.80
59.5057462,25.201965,1270000,173.9,16.58,115.20
59.5056179,25.2025296,1272000,173.6,17.50,114.10
59.505482,25.2031108,1274000,173.4,18.11,114.70
59.5053475,25.2036657,1276000,174.1,17.42,115.50
59.5052257,25.2042376,1278000,173.9,17.56,112.80
59.5050894,25.2048113,1280000,172.7,17.94,115.10
59.5049717,25.2054087,1282000,172.5,18.14,111.20
59.5048624,25.206011,1284000,172.5,18.11,109.70
59.5047494,25.2066013,1286000,171.6,17.86,110.70
59.504671,25.2072125,1288000,170.6,17.86,104.20
59.5045634,25.2078009,1290000,170.4,17.69,109.80
59.5044397,25.2083735,1292000,169.9,17.61,113.10
59.5042138,25.2095516,1295000,168,17.81,113.50
59.5041,25.21014,1297000,168,17.83,110.90
59.5040132,25.2107455,1299000,166.7,17.81,105.80
59.5038824,25.211338,1301000,165.9,18.28,113.50
59.5037822,25.2119431,1303000,165.4,18.03,108.10
59.5037192,25.2125438,1305000,164.1,17.36,101.70
59.5036169,25.2131277,1307000,162.8,17.50,109.00
59.503559,25.2137471,1309000,160.7,17.83,100.40
59.5035062,25.214354,1311000,160.5,17.44,99.70
59.5034386,25.2149516,1313000,160.3,17.33,102.60
59.5034413,25.2155537,1315000,158.4,17.06,89.50
59.5034842,25.2161383,1317000,158.1,16.72,81.80
59.5035314,25.2167242,1319000,156.8,16.81,81.00
59.5035884,25.2173043,1321000,155.2,16.72,79.00
59.5036546,25.2178762,1323000,154.5,16.61,77.20
59.5037191,25.2184457,1325000,153.6,16.53,77.40
59.5037912,25.2190117,1327000,152.9,16.53,75.90
59.503864,25.2195719,1329000,153,16.36,75.60
59.5039372,25.2201452,1331000,152.2,16.75,75.90
59.5040346,25.2206932,1333000,151.6,16.44,70.70
59.5041219,25.2212497,1335000,150.7,16.50,72.80
59.5042014,25.2218174,1337000,150.8,16.67,74.60
59.5042793,25.222372,1339000,150.6,16.31,74.50
59.504357,25.2229355,1341000,150,16.53,74.80
59.5044419,25.2234887,1343000,149.7,16.36,73.20
59.5045339,25.2240221,1345000,148.7,15.94,71.20
59.5046203,25.2245685,1347000,147.9,16.19,72.70
59.5047142,25.2251177,1349000,146.8,16.42,71.40
59.5048218,25.2256567,1351000,146.3,16.39,68.50
59.5049241,25.2261864,1353000,146.2,16.06,69.20
59.505031,25.2267012,1355000,145.2,15.75,67.70
59.5051473,25.2272167,1357000,143.9,15.97,66.00
59.5052595,25.2277293,1359000,144,15.81,66.70
59.5053843,25.2282193,1361000,143.6,15.53,63.30
59.5055027,25.2287008,1363000,143.7,15.14,64.10
59.5056137,25.2291891,1365000,143.4,15.14,65.90
59.5057031,25.2297135,1367000,141.5,15.67,71.40
59.5057339,25.230303,1369000,140.1,16.78,84.10
59.5057825,25.2314446,1374000,138.7,15.94,83.60
59.505876,25.2319965,1376000,136.6,16.47,71.50
59.5060269,25.2324578,1378000,136,15.53,57.20
59.5061702,25.2328931,1380000,135.3,14.69,57.00
59.5063034,25.2333856,1382000,134.9,15.81,61.90
59.5064415,25.233872,1384000,135.2,15.78,60.80
59.5065719,25.2343532,1386000,136.7,15.44,61.90
59.5066902,25.2348488,1388000,137.5,15.50,64.80
59.5068101,25.2353517,1390000,137.5,15.72,64.80
59.5069152,25.2358702,1392000,139.1,15.81,68.20
59.5070249,25.2363724,1394000,140.2,15.47,66.70
59.5071327,25.2368673,1396000,141.1,15.25,66.80
59.5072463,25.2373592,1398000,141.2,15.31,65.50
59.5073618,25.2378596,1400000,140.9,15.56,65.50
59.5074903,25.2383427,1402000,142.3,15.44,62.30
59.5076326,25.2387843,1404000,142.8,14.81,57.60
59.5077937,25.2391559,1406000,142.7,13.83,49.50
59.5079616,25.239515,1408000,142.9,13.81,47.30
59.5081353,25.2398664,1410000,143.6,13.89,45.70
59.5083013,25.2402354,1412000,144.2,13.94,48.40
59.5084468,25.2406661,1414000,145,14.64,56.30
59.508568,25.2411268,1416000,144.8,14.69,62.60
59.5087001,25.2416019,1418000,144.6,15.33,61.30
59.5090354,25.2423688,1421000,146,13.61,44.90
59.5092178,25.2426683,1423000,147.9,13.22,39.80
59.5093944,25.2429737,1425000,148.9,13.08,41.30
59.5095583,25.2433756,1427000,149.4,14.58,51.20
59.5097013,25.2438277,1429000,150.7,15.08,58.10
59.5097713,25.2443789,1431000,150.9,16.08,75.90
59.5098043,25.2449511,1433000,151.6,16.31,83.50
59.509951,25.2454388,1435000,150.9,16.06,59.30
59.5101451,25.2457786,1437000,152.6,14.47,41.60
59.5103285,25.2461113,1439000,153.7,13.89,42.60
59.5105115,25.2464512,1441000,153.5,14.03,43.30
59.5107019,25.2467859,1443000,154.1,14.22,41.70
59.5108902,25.2471109,1445000,155.5,13.94,41.20
59.5110536,25.2474924,1447000,156,14.11,49.80
59.5112047,25.2479394,1449000,156.5,15.19,56.30
59.5113827,25.2483058,1451000,158.6,14.36,46.20
59.5115522,25.2486616,1453000,161.1,13.81,46.80
59.5117096,25.2490318,1455000,161.7,13.67,50.00
59.5118851,25.2494091,1457000,161.8,14.47,47.50
59.5120623,25.2497989,1459000,163.2,14.81,48.10
59.512236,25.2501683,1461000,164.5,14.25,47.20
59.5124173,25.2505317,1463000,165.6,14.42,45.50
59.5125974,25.2509055,1465000,165.9,14.58,46.50
59.5155035,25.2584329,1504000,186.6,16.03,78.80
59.5155329,25.259016,1506000,187.7,16.58,84.30
59.5155414,25.2596116,1508000,188.7,16.86,88.40
59.5155475,25.2601979,1510000,189.7,16.61,88.80
59.5155315,25.2608095,1512000,190,17.33,93.00
59.5155027,25.2614316,1514000,192.2,17.69,95.20
59.5154581,25.2620386,1516000,193.7,17.36,98.20
59.5153959,25.2626368,1518000,194.5,17.28,101.60
59.5153363,25.2632553,1520000,192.4,17.83,100.80
59.5152731,25.2638819,1522000,192.4,18.08,101.20
59.5152223,25.264484,1524000,192.5,17.28,99.40
59.5151929,25.2650904,1526000,191.3,17.25,95.50
59.5151533,25.2657032,1528000,190,17.50,97.30
59.5151245,25.2663158,1530000,191,17.42,95.30
59.5151122,25.266913,1532000,191.4,16.92,92.30
59.5150954,25.2675197,1534000,189.6,17.19,93.10
59.5150891,25.2681488,1536000,188.6,17.81,91.10
59.5150855,25.2687643,1538000,189.1,17.42,90.70
59.5150775,25.2693677,1540000,188.7,17.08,91.50
59.515063,25.2699761,1542000,186.9,17.25,92.70
59.5150384,25.2706115,1544000,185.4,18.03,94.40
59.5149803,25.2718508,1547000,184.3,17.33,94.30
59.5148959,25.2724299,1549000,181.2,17.06,106.00
59.5146913,25.2728986,1551000,176.9,17.50,130.70
59.5144331,25.2732011,1553000,175.6,16.75,149.30
59.5141779,25.2733463,1555000,174.3,14.81,163.90
59.5139298,25.2734135,1557000,171.9,13.94,172.20
59.5136889,25.273364,1559000,170,13.50,186.00
59.5134406,25.2733766,1561000,168.2,13.83,178.50
59.5131875,25.2735968,1563000,165.6,15.42,156.20
59.5129358,25.2738788,1565000,163.9,16.14,150.40
59.5126809,25.2741297,1567000,163.2,15.89,153.50
59.5124266,25.2744467,1569000,163.2,16.78,147.70
59.5121865,25.2747588,1571000,163.7,16.03,146.60
59.5119277,25.2749819,1573000,162.2,15.75,156.40
59.5116697,25.2752315,1575000,162.6,16.03,153.90
59.5114251,25.2755596,1577000,163,16.50,145.80
59.5111902,25.2759171,1579000,162.2,16.56,142.30
59.5109382,25.2762544,1581000,161.4,16.97,145.80
59.5106947,25.2765794,1583000,162.7,16.39,145.90
59.5104506,25.2769025,1585000,163.4,16.39,146.10
59.5102029,25.2772363,1587000,162.5,16.72,145.60
59.509952,25.2775848,1589000,162.2,17.11,144.80
59.5097101,25.2779735,1591000,164,17.39,140.80
59.5094961,25.2784037,1593000,165,17.06,134.40
59.5092855,25.2788478,1595000,166.1,17.19,133.10
59.5090629,25.2793112,1597000,166.4,18.06,133.40
59.5088607,25.2797867,1599000,166.8,17.56,130.00
59.5086826,25.2802906,1601000,167.2,17.39,124.90
59.5085791,25.2808314,1603000,167,16.36,110.70
59.508537,25.2814117,1605000,166.9,16.58,98.10
59.5085629,25.2819887,1607000,166.7,16.39,84.90
59.5086089,25.2825607,1609000,166.5,16.39,81.00
59.5085189,25.2831494,1611000,162.2,17.42,106.80
59.5082738,25.283577,1613000,163.3,18.25,138.50
59.5079991,25.2836433,1615000,163,15.42,173.00
59.507774,25.2834774,1617000,163.2,13.39,200.50
59.50755,25.2833624,1619000,164,12.89,194.60
59.5072757,25.2834376,1621000,162.4,15.42,172.10
59.5069378,25.284466,1626000,156.9,18.33,105.70
59.5070699,25.2850504,1628000,153.4,18.11,66.00
59.5069767,25.2848791,1636000,135.3,19.06,163.60
59.5066607,25.2859885,1640000,144.6,15.92,115.10
59.5065125,25.2864715,1642000,141.5,15.97,121.20
59.5063716,25.2870416,1644000,142.1,17.94,116.00
59.5062431,25.2875747,1646000,145.3,16.69,115.40
59.5061125,25.2880817,1648000,144.9,16.08,116.90
59.5059879,25.2886489,1650000,142.7,17.50,113.40
59.5058491,25.2892068,1652000,144.8,17.58,116.10
59.5057229,25.2897495,1654000,146.2,16.89,114.60
59.5055425,25.290621,1657000,144.3,18.14,113.20
59.5053929,25.2911879,1659000,144.7,18.08,117.50
59.50528,25.2917747,1661000,146,17.78,110.80
59.5051488,25.2923369,1663000,146.5,17.53,114.70
59.5050107,25.292901,1665000,146.8,17.72,115.80
59.5049193,25.2934958,1667000,148.1,17.58,106.80
59.5048007,25.2940674,1669000,148,17.47,112.20
59.5046951,25.2946516,1671000,148.3,17.56,109.60
59.5044885,25.2958385,1674000,149.3,17.86,112.40
59.5044251,25.2964466,1676000,147.6,17.58,101.60
59.5044678,25.2970423,1678000,146,17.03,82.00
59.504546,25.2976233,1680000,145.6,17.03,75.10
59.5045855,25.2981868,1682000,144.5,16.11,82.10
59.504562,25.298792,1684000,142.7,17.19,94.40
59.5044402,25.2993655,1686000,141.4,17.61,112.70
59.5042268,25.2998219,1688000,139.1,17.56,132.70
59.5040253,25.3002851,1690000,138,17.25,130.60
59.5039247,25.3008765,1692000,136.9,17.67,108.50
59.5039024,25.3014972,1694000,137.1,17.61,94.00
59.5038727,25.3020926,1696000,137.1,16.94,95.60
59.503838,25.3027088,1698000,135.9,17.56,96.30
59.5038018,25.3033415,1700000,135.3,18.03,96.40
59.5037545,25.3039467,1702000,134.7,17.33,98.80
59.5037082,25.3045419,1704000,134.4,17.06,98.70
59.5036537,25.3051601,1706000,134,17.78,99.90
59.5035769,25.3057719,1708000,133.9,17.83,103.90
59.503493,25.3063783,1710000,133.7,17.81,105.20
59.5033932,25.3069777,1712000,133.1,17.86,108.20
59.5032692,25.3075466,1714000,133.3,17.53,113.20
59.5031299,25.3081122,1716000,133.8,17.81,115.90
59.5029895,25.3086674,1718000,134.3,17.56,116.50
59.5028425,25.3091954,1720000,134.7,17.06,118.70
59.5026683,25.3096874,1722000,134.8,16.97,124.90
59.502426,25.3100403,1724000,133.4,16.81,143.50
59.5021967,25.3104664,1726000,133.3,17.58,136.70
59.502077,25.3110473,1728000,133.8,17.75,112.10
59.5019791,25.3116487,1730000,136.9,17.89,107.80
59.5018616,25.312229,1732000,135.9,17.69,111.80
59.5017613,25.3128351,1734000,135.4,18.06,108.10
59.5016625,25.3134472,1736000,136.5,18.19,107.60
59.5015248,25.3140065,1738000,136.8,17.61,115.90
59.5013973,25.3145878,1740000,137,17.92,113.40
59.5012535,25.3151598,1742000,136.8,18.08,116.40
59.5010997,25.3156772,1744000,137.5,16.97,120.40
59.5009724,25.3162183,1746000,139.6,16.89,114.90
59.5008095,25.3167309,1748000,136.5,17.11,122.10
59.5004556,25.3172523,1752000,134.4,16.33,147.40
59.500213,25.3174947,1754000,135.1,15.17,153.10
59.4999767,25.3177919,1756000,134.3,15.61,147.40
59.4997287,25.3181314,1758000,133.7,16.83,145.20
59.4994797,25.3184004,1760000,134.1,15.83,151.30
59.4992274,25.3186432,1762000,134.4,15.64,154.00
59.4989675,25.3188839,1764000,133.7,16.00,154.80
59.4987034,25.3190808,1766000,133.6,15.72,159.30
59.4984516,25.3193341,1768000,133.5,15.75,153.00
59.498208,25.3196805,1770000,131,16.75,144.20
59.4979668,25.3200139,1772000,130.3,16.42,144.90
59.4977406,25.3204205,1774000,128.6,17.06,137.60
59.4975348,25.3209092,1776000,126.7,17.97,129.70
59.497389,25.3214643,1778000,127.2,17.69,117.40
59.4973406,25.3220734,1780000,126,17.47,98.90
59.4973042,25.3227068,1782000,125.9,18.06,96.50
59.4972188,25.3233063,1784000,124.9,17.64,105.70
59.4971193,25.3239024,1786000,123.7,17.78,108.20
59.4970038,25.3245054,1788000,123.4,18.25,110.70
59.4968901,25.3251089,1790000,124.4,18.22,110.40
59.4967708,25.3256906,1792000,125,17.78,112.00
59.4966541,25.3262653,1794000,126,17.53,111.80
59.4965394,25.3268116,1796000,126.2,16.75,112.50
59.4962731,25.3279115,1799000,125.2,17.42,114.70
59.4961643,25.3284829,1801000,125.9,17.28,110.60
59.4960581,25.3290559,1803000,125.7,17.28,110.10
59.4959538,25.3296316,1805000,124.7,17.31,109.60
59.4958548,25.3302397,1807000,124,18.08,107.80
59.4957501,25.3308196,1809000,126.2,17.42,109.60
59.4956514,25.3313705,1811000,127.9,16.56,109.40
59.4955507,25.3319472,1813000,127.1,17.28,109.00
59.4954448,25.3325298,1815000,126,17.53,109.70
59.4953511,25.3331286,1817000,126.1,17.75,107.10
59.4952501,25.3337181,1819000,126.5,17.61,108.70
59.4951574,25.3343127,1821000,126.7,17.61,107.10
59.4950635,25.3349091,1823000,126.8,17.69,107.20
59.4949614,25.3354894,1825000,127,17.39,109.10
59.494855,25.3360817,1827000,127.1,17.81,109.50
59.494748,25.336687,1829000,127.1,18.14,109.20
59.4946235,25.3372843,1831000,126.9,18.28,112.30
59.4945158,25.3378935,1833000,126.9,18.28,109.20
59.4944074,25.3385098,1835000,127.8,18.47,109.10
59.4942906,25.339106,1837000,128,18.08,111.10
59.4942131,25.3397253,1839000,128.4,18.06,103.80
59.4941154,25.3403349,1841000,129,18.11,107.50
59.4940317,25.3409621,1843000,130.9,18.36,104.70
59.4939818,25.3415757,1845000,132.1,17.61,99.10
59.4938804,25.3421781,1847000,132.6,17.97,108.30
59.4938201,25.3427947,1849000,134.3,17.78,100.90
59.4938034,25.3434097,1851000,134.1,17.44,93.10
59.4937565,25.3440375,1853000,134.2,17.97,98.40
59.4937309,25.3446511,1855000,135.6,17.44,94.70
59.493754,25.3452599,1857000,136.6,17.31,85.70
59.4937843,25.3458489,1859000,137,16.78,84.20
59.4938205,25.3464451,1861000,136.9,17.00,83.20
59.4938727,25.3470332,1863000,137.2,16.92,80.10
59.4939268,25.3476158,1865000,138,16.78,79.60
59.4939896,25.3482129,1867000,139.1,17.28,78.30
59.4940434,25.3488149,1869000,140.2,17.31,80.00
59.4940994,25.3494179,1871000,142,17.36,79.60
59.4941544,25.3500011,1873000,142.3,16.81,79.50
59.4942596,25.3511897,1878000,142.4,17.17,79.30
59.4943197,25.3517851,1880000,142.9,17.19,78.80
59.4943776,25.3523867,1882000,143.2,17.33,79.30
59.4944397,25.3529773,1884000,144.2,17.08,78.30
59.4947219,25.3553309,1891000,146.9,17.25,76.60
59.4948905,25.3564984,1896000,148.3,17.47,72.10
59.494972,25.3570842,1898000,149.6,17.19,74.70
59.4951401,25.3582193,1901000,151.6,16.75,72.90
59.4952157,25.358812,1903000,152.2,17.31,75.90
59.4953088,25.3593931,1905000,153.6,17.25,72.50
59.4954282,25.3602672,1908000,154.5,17.00,76.30
59.4955254,25.3608421,1910000,155.4,17.17,71.60
59.495631,25.3613857,1912000,156,16.47,69.10
59.4957206,25.3619581,1914000,157.4,16.97,72.90
59.4958345,25.3624938,1916000,158.9,16.44,67.30
59.4959412,25.3630301,1918000,159.8,16.31,68.60
59.4960383,25.3635983,1920000,160.2,16.97,71.40
59.4961691,25.3641283,1922000,162.4,16.69,64.10
59.4962966,25.3646381,1924000,163.9,16.08,63.80
59.4964021,25.3651589,1926000,165,15.89,68.20
59.4965382,25.3656382,1928000,166.6,15.56,60.80
59.496643,25.3661356,1930000,167.5,15.25,67.50
59.4966734,25.3667505,1932000,166,17.50,84.40
59.4966008,25.3673868,1934000,167.5,18.47,102.70
59.4965018,25.367957,1936000,171.1,17.06,108.90
59.4964113,25.3685293,1938000,171.2,16.97,107.30
59.4963277,25.3691463,1940000,171.2,18.08,104.90
59.496216,25.3697636,1942000,172,18.56,109.60
59.4961516,25.3703621,1944000,173.4,17.33,102.00
59.4960686,25.370966,1946000,173.2,17.72,105.20
59.4959739,25.3715777,1948000,172.6,18.11,107.00
59.495896,25.3722097,1950000,173.8,18.42,103.60
59.4957824,25.3728091,1952000,173.6,18.11,110.50
59.4956748,25.3733701,1954000,172,16.97,110.70
59.4955859,25.3739475,1956000,171.2,17.08,106.90
59.4954447,25.3744933,1958000,169,17.33,117.00
59.4953268,25.3750552,1960000,169,17.22,112.50
59.4951989,25.3756135,1962000,168.4,17.33,114.30
59.4950538,25.3761756,1964000,168.2,17.86,117.00
59.4949413,25.3767754,1966000,168.5,18.11,110.30
59.4948139,25.3773657,1968000,168.4,18.17,113.00
59.4946513,25.3778965,1970000,167.5,17.56,121.10
59.4944584,25.3783797,1972000,166.8,17.39,128.20
59.4942582,25.378847,1974000,168.5,17.31,130.20
59.4940601,25.3793024,1976000,170.7,16.97,130.60
59.4938754,25.379793,1978000,171.1,17.28,126.60
59.4936987,25.380289,1980000,172.3,17.17,125.10
59.4935597,25.3807965,1982000,173.8,16.33,118.30
59.4934386,25.3813508,1984000,174.6,17.08,113.30
59.4933498,25.381902,1986000,176.4,16.39,107.60
59.493213,25.3824537,1988000,179.7,17.39,116.00
59.4930776,25.3829716,1990000,182.1,16.50,117.20
59.4929277,25.3834952,1992000,183.6,17.03,119.40
59.4927682,25.3839939,1994000,184.7,16.69,122.20
59.4926086,25.3844913,1996000,186.5,16.67,122.30
59.4924466,25.3849966,1998000,186.3,16.92,122.30
59.492272,25.385497,2000000,186.5,17.19,124.50
59.492007,25.3862419,2004000,189.2,17.03,124.50
59.4918404,25.386725,2006000,190.1,16.53,124.20
59.4916638,25.3872364,2008000,190.1,17.50,124.20
59.4914916,25.3877726,2010000,190.9,17.97,122.30
59.4913224,25.3882663,2012000,192.4,16.86,124.00
59.4911647,25.3887592,2014000,193.3,16.50,122.20
59.4909952,25.3892753,2016000,193.4,17.42,122.90
59.4908146,25.3897745,2018000,194.2,17.36,125.50
59.4906416,25.3902816,2020000,195.2,17.31,123.90
59.4904525,25.3907826,2022000,195.2,17.67,126.60
59.4902546,25.3912575,2024000,196.4,17.39,129.40
59.4900793,25.3917555,2026000,196.7,17.17,124.70
59.4898777,25.3922267,2028000,195.9,17.44,130.10
59.4896598,25.3926749,2030000,196.4,17.56,133.80
59.4894683,25.3931509,2032000,198.1,17.19,128.40
59.4892639,25.3935738,2034000,199.7,16.53,133.60
59.4890469,25.3939746,2036000,199.4,16.58,136.80
59.4888342,25.3944059,2038000,199.4,17.03,134.20
59.4885997,25.3948086,2040000,200,17.33,138.90
59.4883622,25.395188,2042000,202,17.06,141.00
59.4881437,25.3955635,2044000,203.9,16.17,138.90
59.4879063,25.3959015,2046000,203.2,16.33,144.10
59.4876576,25.396257,2048000,203.7,17.14,144.00
59.4874209,25.3966118,2050000,206,16.58,142.70
59.4871806,25.3969271,2052000,206.1,16.08,146.30
59.4869285,25.3972661,2054000,206.7,17.00,145.70
59.4866796,25.3976253,2056000,207.6,17.19,143.80
59.4864278,25.3979244,2058000,208.6,16.39,148.90
59.4861926,25.3982353,2060000,209.7,15.78,146.10
59.4859482,25.3985627,2062000,210.1,16.47,145.80
59.4857177,25.3989128,2064000,210.8,16.22,142.40
59.4855029,25.3993374,2066000,210.5,16.97,134.90
59.4851143,25.4003032,2069000,212.1,17.33,126.50
59.4849111,25.4007707,2071000,211.5,17.42,130.60
59.4846992,25.4012312,2073000,210.4,17.58,132.20
59.4844918,25.4017107,2075000,211,17.83,130.40
59.4843004,25.4021845,2077000,211.1,17.14,128.50
59.484118,25.4026832,2079000,210.2,17.42,125.80
59.4839451,25.4032134,2081000,210.4,17.83,122.70
59.4837651,25.4037154,2083000,210.7,17.39,125.20
59.4835873,25.4042267,2085000,210.1,17.56,124.40
59.4834131,25.4047564,2087000,209.8,17.86,122.90
59.4820131,25.4088226,2103000,213,17.06,120.90
59.4818457,25.4093284,2105000,213.1,17.11,123.10
59.4816778,25.4098316,2107000,213.1,17.06,123.30
59.4815107,25.41035,2109000,213.2,17.39,122.40
59.4813346,25.4108507,2111000,213.5,17.25,124.70
59.479921,25.4136377,2125000,208.4,16.69,152.60
59.4796663,25.4139034,2127000,209.1,16.06,152.10
59.4794147,25.4141649,2129000,209.6,15.86,152.20
59.4791668,25.4144161,2131000,209.4,15.53,152.80
59.478921,25.4146746,2133000,209.9,15.53,151.90
59.478674,25.4149191,2135000,210.2,15.42,153.30
59.4784267,25.4151513,2137000,211.3,15.28,154.50
59.4781719,25.4154076,2139000,212,15.94,152.90
59.4779106,25.4156398,2141000,212.7,15.97,155.70
59.4776495,25.415897,2143000,213.2,16.28,153.40
59.4773887,25.4161689,2145000,213.6,16.44,152.10
59.4771298,25.4164039,2147000,214.4,15.89,155.30
59.4768744,25.4166651,2149000,215.1,16.03,152.60
59.4766123,25.4169343,2151000,215,16.47,152.50
59.4763465,25.4171749,2153000,215.2,16.31,155.30
59.4760921,25.4174424,2155000,217.9,16.08,151.90
59.4758395,25.4177006,2157000,216.4,15.86,152.60
59.4755761,25.4178307,2159000,214.9,15.14,165.90
59.4753113,25.4178799,2161000,214.2,14.81,174.60
59.4750581,25.417873,2163000,213.9,14.11,180.80
59.4748264,25.4178241,2165000,213.1,12.97,186.10
59.474602,25.4177264,2167000,211.7,12.81,192.50
59.4743657,25.4176005,2169000,210.4,13.64,195.10
59.474147,25.4174513,2171000,210.3,12.89,199.10
59.4739536,25.4172486,2173000,210.2,12.22,208.00
59.4737731,25.4170391,2175000,210.2,11.67,210.50
59.473589,25.4168005,2177000,211.6,12.28,213.40
59.4733917,25.4165848,2179000,210.5,12.58,209.00
59.4731983,25.4163807,2181000,210.5,12.22,208.20
59.4730157,25.4161619,2183000,211.6,11.92,211.30
59.4728232,25.4159564,2185000,211.4,12.19,208.50
59.4726271,25.4157433,2187000,211.1,12.47,208.90
59.4724392,25.4155324,2189000,211.5,12.06,209.70
59.4722712,25.4153235,2191000,215,11.08,212.30
59.4720803,25.4150975,2193000,213.7,12.42,211.00
59.4717718,25.4147805,2196000,215.3,13.11,205.80
59.4715596,25.4146143,2198000,215.6,12.72,201.70
59.4713318,25.4144686,2200000,214.3,13.33,198.00
59.4710866,25.4143461,2202000,212.7,14.08,194.20
59.4708498,25.4142483,2204000,209.7,13.47,191.80
59.4706134,25.4141327,2206000,212.1,13.56,194.00
59.4703564,25.4140829,2208000,211.6,14.39,185.60
59.4701083,25.4140167,2210000,212.6,13.94,187.70
59.4698543,25.4139777,2212000,211.4,14.19,184.50
59.4695908,25.4139994,2214000,208.6,14.69,177.60
59.4693359,25.4139922,2216000,209.3,14.19,180.80
59.4687934,25.4141721,2219000,206.2,15.72,168.10
59.4685275,25.4142937,2221000,203.5,15.19,166.90
59.468263,25.4144791,2223000,199.5,15.64,160.40
59.4679855,25.4145809,2225000,198.8,15.72,169.40
59.4677468,25.4145257,2227000,200,13.39,186.70
59.4675711,25.4142911,2229000,197.9,11.83,214.20
59.4674316,25.4140346,2231000,199.4,10.64,223.00
59.4673144,25.4137565,2233000,199.1,10.22,230.30
59.467214,25.4134602,2235000,199.2,10.08,236.30
